Id,HomeTeam,HomeIsFromBigSix,HomeIsNewInPL,HomeRedCardsInLastMatch,AwayTeam,AwayIsFromBigSix,AwayIsNewInPL,AwayRedCardsInLastMatch,FullTimeResult
2522,Crystal Palace,0,0,0,Sheffield United,0,1,0,A
2523,Liverpool,1,0,0,Southampton,0,0,0,H
2524,Newcastle,0,0,0,Norwich,0,1,0,D
2525,Watford,0,0,1,Everton,0,0,0,A
2526,West Ham,0,0,0,Brighton,0,0,0,D
2527,Man United,1,0,0,Wolves,0,1,0,D
2528,Burnley,0,0,0,Arsenal,1,0,0,D
2529,Tottenham,1,0,0,Man City,1,0,0,H
2530,Everton,0,0,0,Crystal Palace,0,0,0,H
2531,Brighton,0,0,0,Watford,0,0,1,D
2532,Sheffield United,0,1,0,Bournemouth,0,0,0,H
2533,Wolves,0,1,0,Leicester,0,0,0,D
2534,Southampton,0,0,0,Burnley,0,0,0,A
2535,Norwich,0,1,0,Liverpool,1,0,0,A
2536,Aston Villa,0,1,0,Tottenham,1,0,0,A
2537,Arsenal,1,0,0,Newcastle,0,0,0,H
2538,Chelsea,1,0,0,Man United,1,0,0,A
2539,Man City,1,0,0,West Ham,0,0,0,H
2540,Chelsea,1,0,0,Tottenham,1,0,0,H
2541,Burnley,0,0,0,Bournemouth,0,0,0,H
2542,Crystal Palace,0,0,0,Newcastle,0,0,0,H
2543,Sheffield United,0,1,0,Brighton,0,0,0,D
2544,Southampton,0,0,0,Aston Villa,0,1,0,H
2545,Leicester,0,0,0,Man City,1,0,0,A
2546,Man United,1,0,0,Watford,0,0,1,H
2547,Wolves,0,1,0,Norwich,0,1,0,H
2548,Arsenal,1,0,0,Everton,0,0,0,H
2549,Liverpool,1,0,0,West Ham,0,0,0,H
2550,Norwich,0,1,0,Leicester,0,0,0,H
2551,Brighton,0,0,0,Crystal Palace,0,0,0,A
2552,Bournemouth,0,0,0,Chelsea,1,0,0,D
2553,Newcastle,0,0,0,Burnley,0,0,0,D
2554,West Ham,0,0,0,Southampton,0,0,0,H
2555,Watford,0,0,1,Liverpool,1,0,0,H
2556,Everton,0,0,0,Man United,1,0,0,D
2557,Tottenham,1,0,0,Wolves,0,1,0,A
2558,Liverpool,1,0,0,Bournemouth,0,0,0,H
2559,Arsenal,1,0,0,West Ham,0,0,0,H
2560,Crystal Palace,0,0,0,Watford,0,0,1,H
2561,Sheffield United,0,1,0,Norwich,0,1,0,H
2562,Southampton,0,0,0,Newcastle,0,0,0,A
2563,Wolves,0,1,0,Brighton,0,0,0,D
2564,Burnley,0,0,0,Tottenham,1,0,0,D
2565,Chelsea,1,0,0,Everton,0,0,0,H
2566,Man United,1,0,0,Man City,1,0,0,H
2567,Leicester,0,0,0,Aston Villa,0,1,0,H
2568,Aston Villa,0,1,0,Sheffield United,0,1,0,D
2569,Man City,1,0,0,Arsenal,1,0,0,H
2570,Norwich,0,1,0,Southampton,0,0,0,A
2571,Tottenham,1,0,0,Man United,1,0,0,D
2572,Watford,0,0,1,Leicester,0,0,0,D
2573,Brighton,0,0,0,Arsenal,1,0,0,H
2574,West Ham,0,0,0,Wolves,0,1,0,A
2575,Bournemouth,0,0,0,Crystal Palace,0,0,0,A
2576,Newcastle,0,0,0,Sheffield United,0,1,0,H
2577,Aston Villa,0,1,0,Chelsea,1,0,0,A
2578,Everton,0,0,0,Liverpool,1,0,0,D
2579,Man City,1,0,0,Burnley,0,0,0,H
2580,Leicester,0,0,0,Brighton,0,0,0,D
2581,Tottenham,1,0,0,West Ham,0,0,0,H
2582,Man United,1,0,0,Sheffield United,0,1,0,H
2583,Newcastle,0,0,0,Aston Villa,0,1,0,D
2584,Norwich,0,1,0,Everton,0,0,0,A
2585,Wolves,0,1,0,Bournemouth,0,0,0,H
2586,Liverpool,1,0,0,Crystal Palace,0,0,0,H
2587,Burnley,0,0,0,Watford,0,0,1,H
2588,Southampton,0,0,0,Arsenal,1,0,0,A
2589,Chelsea,1,0,0,Man City,1,0,0,H
2590,Aston Villa,0,1,0,Wolves,0,1,0,A
2591,Watford,0,0,1,Southampton,0,0,0,A
2592,Crystal Palace,0,0,0,Burnley,0,0,0,A
2593,Brighton,0,0,0,Man United,1,0,0,A
2594,Arsenal,1,0,0,Norwich,0,1,0,H
2595,Bournemouth,0,0,0,Newcastle,0,0,0,A
2596,Everton,0,0,0,Leicester,0,0,0,H
2597,West Ham,0,0,0,Chelsea,1,0,0,H
2598,Sheffield United,0,1,0,Tottenham,1,0,0,H
2599,Man City,1,0,0,Liverpool,1,0,0,H
2600,Norwich,0,1,0,Brighton,0,0,0,A
2601,Leicester,0,0,0,Crystal Palace,0,0,0,H
2602,Man United,1,0,0,Bournemouth,0,0,0,H
2603,Wolves,0,1,0,Arsenal,1,0,0,A
2604,Chelsea,1,0,0,Watford,0,0,1,H
2605,Burnley,0,0,0,Sheffield United,0,1,0,D
2606,Newcastle,0,0,0,West Ham,0,0,0,D
2607,Liverpool,1,0,0,Aston Villa,0,1,0,H
2608,Southampton,0,0,0,Man City,1,0,0,H
2609,Tottenham,1,0,0,Everton,0,0,0,H
2610,Crystal Palace,0,0,0,Chelsea,1,0,0,A
2611,Watford,0,0,1,Norwich,0,1,0,H
2612,Arsenal,1,0,0,Leicester,0,0,0,D
2613,Man City,1,0,0,Newcastle,0,0,0,H
2614,Sheffield United,0,1,0,Wolves,0,1,0,H
2615,West Ham,0,0,0,Burnley,0,0,0,A
2616,Brighton,0,0,0,Liverpool,1,0,0,A
2617,Bournemouth,0,0,0,Tottenham,1,0,0,D
2618,Everton,0,0,0,Southampton,0,0,0,D
2619,Aston Villa,0,1,0,Man United,1,0,0,A
2620,Norwich,0,1,0,West Ham,0,0,0,A
2621,Watford,0,0,1,Newcastle,0,0,0,H
2622,Liverpool,1,0,0,Burnley,0,0,0,D
2623,Sheffield United,0,1,0,Chelsea,1,0,0,H
2624,Brighton,0,0,0,Man City,1,0,0,A
2625,Wolves,0,1,0,Everton,0,0,0,H
2626,Aston Villa,0,1,0,Crystal Palace,0,0,0,H
2627,Tottenham,1,0,0,Arsenal,1,0,0,H
2628,Bournemouth,0,0,0,Leicester,0,0,0,H
2629,Man United,1,0,0,Southampton,0,0,0,D
2630,Chelsea,1,0,0,Norwich,0,1,0,H
2631,Burnley,0,0,0,Wolves,0,1,0,D
2632,Man City,1,0,0,Bournemouth,0,0,0,H
2633,Newcastle,0,0,0,Tottenham,1,0,0,A
2634,Arsenal,1,0,0,Liverpool,1,0,0,H
2635,Everton,0,0,0,Aston Villa,0,1,0,D
2636,Leicester,0,0,0,Sheffield United,0,1,0,H
2637,Crystal Palace,0,0,0,Man United,1,0,0,A
2638,Southampton,0,0,0,Brighton,0,0,0,D
2639,West Ham,0,0,0,Watford,0,0,1,H
2640,Norwich,0,1,0,Burnley,0,0,0,A
2641,Bournemouth,0,0,0,Southampton,0,0,0,A
2642,Tottenham,1,0,0,Leicester,0,0,0,H
2643,Brighton,0,0,0,Newcastle,0,0,0,D
2644,Sheffield United,0,1,0,Everton,0,0,0,A
2645,Wolves,0,1,0,Crystal Palace,0,0,0,H
2646,Watford,0,0,1,Man City,1,0,0,A
2647,Aston Villa,0,1,0,Arsenal,1,0,0,H
2648,Man United,1,0,0,West Ham,0,0,0,D
2649,Liverpool,1,0,0,Chelsea,1,0,0,H
2650,Arsenal,1,0,0,Watford,0,0,1,H
2651,Burnley,0,0,0,Brighton,0,0,0,A
2652,Chelsea,1,0,0,Wolves,0,1,0,H
2653,Crystal Palace,0,0,0,Tottenham,1,0,0,D
2654,Everton,0,0,0,Bournemouth,0,0,0,A
2655,Leicester,0,0,0,Man United,1,0,0,A
2656,Man City,1,0,0,Norwich,0,1,0,H
2657,Newcastle,0,0,0,Liverpool,1,0,0,A
2658,Southampton,0,0,0,Sheffield United,0,1,0,H
2659,West Ham,0,0,0,Aston Villa,0,1,0,D
2660,Fulham,0,0,0,Arsenal,1,0,0,A
2661,Crystal Palace,0,0,0,Southampton,0,0,0,H
2662,Liverpool,1,0,0,Leeds,0,1,0,H
2663,West Ham,0,0,0,Newcastle,0,0,0,A
2664,West Brom,0,1,0,Leicester,0,0,0,A
2665,Tottenham,1,0,0,Everton,0,0,0,A
2666,Brighton,0,0,0,Chelsea,1,0,0,A
2667,Sheffield United,0,1,0,Wolves,0,0,0,A
2668,Everton,0,0,0,West Brom,0,1,0,H
2669,Leeds,0,1,0,Fulham,0,0,0,H
2670,Man United,1,0,0,Crystal Palace,0,0,0,A
2671,Arsenal,1,0,0,West Ham,0,0,0,H
2672,Southampton,0,0,0,Tottenham,1,0,0,A
2673,Newcastle,0,0,0,Brighton,0,0,0,A
2674,Chelsea,1,0,0,Liverpool,1,0,0,A
2675,Leicester,0,0,0,Burnley,0,0,0,H
2676,Aston Villa,0,1,0,Sheffield United,0,1,0,H
2677,Wolves,0,0,0,Man City,1,0,0,A
2678,Brighton,0,0,1,Man United,1,0,0,A
2679,Crystal Palace,0,0,0,Everton,0,0,0,A
2680,West Brom,0,1,1,Chelsea,1,0,1,D
2681,Burnley,0,0,0,Southampton,0,0,0,A
2682,Sheffield United,0,1,1,Leeds,0,1,0,A
2683,Tottenham,1,0,0,Newcastle,0,0,0,D
2684,Man City,1,0,0,Leicester,0,0,0,A
2685,West Ham,0,0,0,Wolves,0,0,0,H
2686,Fulham,0,0,0,Aston Villa,0,1,0,A
2687,Liverpool,1,0,0,Arsenal,1,0,0,H
2688,Chelsea,1,0,0,Crystal Palace,0,0,0,H
2689,Everton,0,0,0,Brighton,0,0,0,H
2690,Leeds,0,1,0,Man City,1,0,0,D
2691,Newcastle,0,0,0,Burnley,0,0,0,H
2692,Leicester,0,0,0,West Ham,0,0,0,A
2693,Southampton,0,0,0,West Brom,0,1,0,H
2694,Arsenal,1,0,0,Sheffield United,0,1,0,H
2695,Wolves,0,0,0,Fulham,0,0,0,H
2696,Man United,1,0,0,Tottenham,1,0,0,A
2697,Aston Villa,0,1,0,Liverpool,1,0,0,H
2698,Everton,0,0,0,Liverpool,1,0,0,D
2699,Chelsea,1,0,0,Southampton,0,0,0,D
2700,Man City,1,0,0,Arsenal,1,0,0,H
2701,Newcastle,0,0,0,Man United,1,0,1,A
2702,Sheffield United,0,1,0,Fulham,0,0,0,D
2703,Crystal Palace,0,0,0,Brighton,0,0,0,D
2704,Tottenham,1,0,0,West Ham,0,0,0,D
2705,Leicester,0,0,0,Aston Villa,0,1,0,A
2706,West Brom,0,1,0,Burnley,0,0,0,D
2707,Leeds,0,1,0,Wolves,0,0,0,A
2708,Aston Villa,0,1,0,Leeds,0,1,0,A
2709,West Ham,0,0,0,Man City,1,0,0,D
2710,Fulham,0,0,0,Crystal Palace,0,0,0,A
2711,Man United,1,0,0,Chelsea,1,0,0,D
2712,Liverpool,1,0,0,Sheffield United,0,1,0,H
2713,Southampton,0,0,0,Everton,0,0,1,H
2714,Wolves,0,0,0,Newcastle,0,0,0,D
2715,Arsenal,1,0,0,Leicester,0,0,0,A
2716,Brighton,0,0,1,West Brom,0,1,0,D
2717,Burnley,0,0,0,Tottenham,1,0,0,A
2718,Wolves,0,0,0,Crystal Palace,0,0,0,H
2719,Sheffield United,0,1,0,Man City,1,0,0,A
2720,Burnley,0,0,0,Chelsea,1,0,0,A
2721,Liverpool,1,0,0,West Ham,0,0,0,H
2722,Aston Villa,0,1,0,Southampton,0,0,0,A
2723,Newcastle,0,0,0,Everton,0,0,1,H
2724,Man United,1,0,0,Arsenal,1,0,0,A
2725,Tottenham,1,0,0,Brighton,0,0,0,H
2726,Fulham,0,0,1,West Brom,0,1,0,H
2727,Leeds,0,1,0,Leicester,0,0,0,A
2728,Brighton,0,0,0,Burnley,0,0,0,D
2729,Southampton,0,0,0,Newcastle,0,0,0,H
2730,Everton,0,0,0,Man United,1,0,0,A
2731,Crystal Palace,0,0,1,Leeds,0,1,0,H
2732,Chelsea,1,0,0,Sheffield United,0,1,0,H
2733,West Ham,0,0,0,Fulham,0,0,0,H
2734,West Brom,0,1,0,Tottenham,1,0,0,A
2735,Leicester,0,0,0,Wolves,0,0,0,H
2736,Man City,1,0,0,Liverpool,1,0,0,D
2737,Arsenal,1,0,0,Aston Villa,0,1,0,A
2738,Newcastle,0,0,0,Chelsea,1,0,0,A
2739,Aston Villa,0,1,0,Brighton,0,0,0,A
2740,Tottenham,1,0,0,Man City,1,0,0,H
2741,Man United,1,0,0,West Brom,0,1,0,H
2742,Fulham,0,0,0,Everton,0,0,0,A
2743,Sheffield United,0,1,0,West Ham,0,0,0,A
2744,Leeds,0,1,0,Arsenal,1,0,0,D
2745,Liverpool,1,0,0,Leicester,0,0,0,H
2746,Burnley,0,0,0,Crystal Palace,0,0,0,H
2747,Wolves,0,0,0,Southampton,0,0,0,D
2748,Crystal Palace,0,0,0,Newcastle,0,0,0,A
2749,Brighton,0,0,1,Liverpool,1,0,0,D
2750,Man City,1,0,0,Burnley,0,0,0,H
2751,Everton,0,0,0,Leeds,0,1,0,A
2752,West Brom,0,1,0,Sheffield United,0,1,0,H
2753,Southampton,0,0,0,Man United,1,0,0,A
2754,Chelsea,1,0,0,Tottenham,1,0,0,D
2755,Arsenal,1,0,1,Wolves,0,0,0,A
2756,Leicester,0,0,0,Fulham,0,0,0,A
2757,West Ham,0,0,0,Aston Villa,0,1,0,H
2758,Burnley,0,0,0,Everton,0,0,0,D
2759,Man City,1,0,0,Fulham,0,0,0,H
2760,West Ham,0,0,0,Man United,1,0,0,A
2761,Chelsea,1,0,0,Leeds,0,1,0,H
2762,West Brom,0,1,0,Crystal Palace,0,0,0,A
2763,Sheffield United,0,1,0,Leicester,0,0,0,A
2764,Tottenham,1,0,0,Arsenal,1,0,0,H
2765,Liverpool,1,0,0,Wolves,0,0,0,H
2766,Brighton,0,0,0,Southampton,0,0,0,A
2767,Leeds,0,1,0,West Ham,0,0,0,A
2768,Wolves,0,0,0,Aston Villa,0,1,0,A
2769,Newcastle,0,0,0,West Brom,0,1,1,H
2770,Man United,1,0,0,Man City,1,0,0,D
2771,Everton,0,0,0,Chelsea,1,0,0,H
2772,Southampton,0,0,0,Sheffield United,0,1,0,H
2773,Crystal Palace,0,0,0,Tottenham,1,0,0,D
2774,Fulham,0,0,0,Liverpool,1,0,0,D
2775,Arsenal,1,0,0,Burnley,0,0,0,A
2776,Leicester,0,0,0,Brighton,0,0,0,H
2777,Wolves,0,0,0,Chelsea,1,0,0,H
2778,Man City,1,0,0,West Brom,0,1,0,D
2779,Arsenal,1,0,1,Southampton,0,0,0,D
2780,Leeds,0,1,0,Newcastle,0,0,0,H
2781,Leicester,0,0,0,Everton,0,0,0,A
2782,Fulham,0,0,0,Brighton,0,0,0,D
2783,Liverpool,1,0,0,Tottenham,1,0,0,H
2784,West Ham,0,0,0,Crystal Palace,0,0,0,D
2785,Aston Villa,0,1,0,Burnley,0,0,0,D
2786,Sheffield United,0,1,0,Man United,1,0,0,A
2787,Crystal Palace,0,0,1,Liverpool,1,0,0,A
2788,Southampton,0,0,0,Man City,1,0,0,A
2789,Everton,0,0,0,Arsenal,1,0,1,H
2790,Newcastle,0,0,0,Fulham,0,0,0,D
2791,Brighton,0,0,0,Sheffield United,0,1,0,D
2792,Tottenham,1,0,0,Leicester,0,0,0,A
2793,Man United,1,0,0,Leeds,0,1,0,H
2794,West Brom,0,1,0,Aston Villa,0,1,0,A
2795,Burnley,0,0,0,Wolves,0,0,0,H
2796,Chelsea,1,0,0,West Ham,0,0,0,H
2797,Leicester,0,0,0,Man United,1,0,0,D
2798,Aston Villa,0,1,0,Crystal Palace,0,0,0,H
2799,Fulham,0,0,1,Southampton,0,0,0,D
2800,Arsenal,1,0,0,Chelsea,1,0,0,H
2801,Man City,1,0,0,Newcastle,0,0,0,H
2802,Sheffield United,0,1,1,Everton,0,0,0,A
2803,Leeds,0,1,0,Burnley,0,0,0,H
2804,West Ham,0,0,0,Brighton,0,0,0,D
2805,Liverpool,1,0,0,West Brom,0,1,1,D
2806,Wolves,0,0,0,Tottenham,1,0,0,D
2807,Crystal Palace,0,0,0,Leicester,0,0,0,D
2808,Chelsea,1,0,0,Aston Villa,0,1,1,D
2809,Brighton,0,0,0,Arsenal,1,0,0,A
2810,Burnley,0,0,0,Sheffield United,0,1,0,H
2811,Southampton,0,0,0,West Ham,0,0,0,D
2812,West Brom,0,1,0,Leeds,0,1,0,A
2813,Man United,1,0,0,Wolves,0,0,0,H
2814,Newcastle,0,0,0,Liverpool,1,0,0,D
2815,Everton,0,0,0,West Ham,0,0,0,A
2816,Man United,1,0,0,Aston Villa,0,1,0,H
2817,Tottenham,1,0,0,Leeds,0,1,0,H
2818,Crystal Palace,0,0,0,Sheffield United,0,1,0,H
2819,Brighton,0,0,0,Wolves,0,0,0,D
2820,West Brom,0,1,0,Arsenal,1,0,0,A
2821,Newcastle,0,0,0,Leicester,0,0,0,A
2822,Chelsea,1,0,0,Man City,1,0,0,A
2823,Southampton,0,0,0,Liverpool,1,0,0,H
2824,Sheffield United,0,1,0,Newcastle,0,0,0,H
2825,Burnley,0,0,0,Man United,1,0,0,A
2826,Wolves,0,0,0,Everton,0,0,0,A
2827,Man City,1,0,0,Brighton,0,0,0,H
2828,Tottenham,1,0,1,Fulham,0,0,0,D
2829,Arsenal,1,0,0,Crystal Palace,0,0,0,D
2830,Wolves,0,0,0,West Brom,0,1,0,A
2831,Leeds,0,1,0,Brighton,0,0,0,A
2832,West Ham,0,0,0,Burnley,0,0,0,H
2833,Fulham,0,0,0,Chelsea,1,0,0,A
2834,Leicester,0,0,0,Southampton,0,0,0,H
2835,Sheffield United,0,1,0,Tottenham,1,0,0,A
2836,Liverpool,1,0,0,Man United,1,0,0,D
2837,Man City,1,0,0,Crystal Palace,0,0,0,H
2838,Arsenal,1,0,0,Newcastle,0,0,1,H
2839,West Ham,0,0,0,West Brom,0,1,0,H
2840,Leicester,0,0,0,Chelsea,1,0,0,H
2841,Man City,1,0,0,Aston Villa,0,1,0,H
2842,Fulham,0,0,1,Man United,1,0,0,A
2843,Liverpool,1,0,0,Burnley,0,0,0,A
2844,Aston Villa,0,1,0,Newcastle,0,0,0,H
2845,Crystal Palace,0,0,0,West Ham,0,0,0,A
2846,Newcastle,0,0,0,Leeds,0,1,0,A
2847,Southampton,0,0,0,Arsenal,1,0,0,A
2848,West Brom,0,1,0,Man City,1,0,0,A
2849,Burnley,0,0,0,Aston Villa,0,1,0,H
2850,Chelsea,1,0,0,Wolves,0,0,0,D
2851,Brighton,0,0,0,Fulham,0,0,0,D
2852,Everton,0,0,0,Leicester,0,0,0,D
2853,Man United,1,0,0,Sheffield United,0,1,0,A
2854,Tottenham,1,0,0,Liverpool,1,0,0,A
2855,Everton,0,0,0,Newcastle,0,0,0,A
2856,Crystal Palace,0,0,0,Wolves,0,0,0,H
2857,Man City,1,0,0,Sheffield United,0,1,0,H
2858,West Brom,0,1,0,Fulham,0,0,0,D
2859,Arsenal,1,0,0,Man United,1,0,0,D
2860,Southampton,0,0,0,Aston Villa,0,1,0,A
2861,Chelsea,1,0,0,Burnley,0,0,0,H
2862,Leicester,0,0,0,Leeds,0,1,0,A
2863,West Ham,0,0,0,Liverpool,1,0,0,A
2864,Brighton,0,0,0,Tottenham,1,0,0,H
2865,Sheffield United,0,1,0,West Brom,0,1,0,H
2866,Wolves,0,0,0,Arsenal,1,0,0,H
2867,Man United,1,0,0,Southampton,0,0,0,H
2868,Newcastle,0,0,0,Crystal Palace,0,0,0,A
2869,Burnley,0,0,0,Man City,1,0,0,A
2870,Fulham,0,0,0,Leicester,0,0,0,A
2871,Leeds,0,1,0,Everton,0,0,0,A
2872,Aston Villa,0,1,0,West Ham,0,0,0,A
2873,Liverpool,1,0,0,Brighton,0,0,0,A
2874,Tottenham,1,0,0,Chelsea,1,0,0,A
2875,Aston Villa,0,1,0,Arsenal,1,0,2,H
2876,Burnley,0,0,0,Brighton,0,0,0,D
2877,Newcastle,0,0,0,Southampton,0,0,2,H
2878,Fulham,0,0,0,West Ham,0,0,0,D
2879,Man United,1,0,0,Everton,0,0,0,D
2880,Tottenham,1,0,0,West Brom,0,1,0,H
2881,Wolves,0,0,0,Leicester,0,0,0,D
2882,Liverpool,1,0,0,Man City,1,0,0,A
2883,Sheffield United,0,1,0,Chelsea,1,0,0,A
2884,Leeds,0,1,0,Crystal Palace,0,0,0,H
2885,Leicester,0,0,0,Liverpool,1,0,0,H
2886,Crystal Palace,0,0,0,Burnley,0,0,0,A
2887,Man City,1,0,0,Tottenham,1,0,0,H
2888,Brighton,0,0,0,Aston Villa,0,1,0,D
2889,Southampton,0,0,0,Wolves,0,0,0,A
2890,West Brom,0,1,0,Man United,1,0,0,D
2891,Arsenal,1,0,0,Leeds,0,1,0,H
2892,Everton,0,0,0,Fulham,0,0,0,A
2893,West Ham,0,0,1,Sheffield United,0,1,0,H
2894,Chelsea,1,0,0,Newcastle,0,0,1,H
2895,Burnley,0,0,0,Fulham,0,0,0,D
2896,Everton,0,0,0,Man City,1,0,0,A
2897,Wolves,0,0,0,Leeds,0,1,0,H
2898,Southampton,0,0,0,Chelsea,1,0,0,D
2899,Burnley,0,0,0,West Brom,0,1,0,D
2900,Liverpool,1,0,0,Everton,0,0,0,A
2901,Fulham,0,0,0,Sheffield United,0,1,0,H
2902,West Ham,0,0,0,Tottenham,1,0,0,H
2903,Aston Villa,0,1,0,Leicester,0,0,0,A
2904,Arsenal,1,0,0,Man City,1,0,0,A
2905,Man United,1,0,0,Newcastle,0,0,0,H
2906,Brighton,0,0,0,Crystal Palace,0,0,0,A
2907,Leeds,0,1,0,Southampton,0,0,0,H
2908,Man City,1,0,0,West Ham,0,0,0,H
2909,West Brom,0,1,1,Brighton,0,0,0,H
2910,Leeds,0,1,0,Aston Villa,0,1,0,A
2911,Newcastle,0,0,0,Wolves,0,0,0,D
2912,Crystal Palace,0,0,0,Fulham,0,0,0,D
2913,Leicester,0,0,0,Arsenal,1,0,0,A
2914,Tottenham,1,0,0,Burnley,0,0,0,H
2915,Chelsea,1,0,0,Man United,1,0,0,D
2916,Sheffield United,0,1,0,Liverpool,1,0,0,A
2917,Everton,0,0,0,Southampton,0,0,0,H
2918,Man City,1,0,0,Wolves,0,0,0,H
2919,Burnley,0,0,0,Leicester,0,0,0,D
2920,Sheffield United,0,1,0,Aston Villa,0,1,0,H
2921,Crystal Palace,0,0,0,Man United,1,0,0,D
2922,Fulham,0,0,0,Tottenham,1,0,0,A
2923,West Brom,0,1,0,Everton,0,0,0,A
2924,Liverpool,1,0,0,Chelsea,1,0,0,A
2925,Burnley,0,0,0,Arsenal,1,0,0,D
2926,Sheffield United,0,1,1,Southampton,0,0,0,A
2927,Aston Villa,0,1,0,Wolves,0,0,0,D
2928,Brighton,0,0,0,Leicester,0,0,0,A
2929,West Brom,0,1,0,Newcastle,0,0,0,D
2930,Liverpool,1,0,0,Fulham,0,0,0,A
2931,Man City,1,0,0,Man United,1,0,0,A
2932,Tottenham,1,0,0,Crystal Palace,0,0,0,H
2933,Chelsea,1,0,0,Everton,0,0,0,H
2934,West Ham,0,0,0,Leeds,0,1,0,H
2935,Man City,1,0,0,Southampton,0,0,0,H
2936,Newcastle,0,0,0,Aston Villa,0,1,0,D
2937,Leeds,0,1,0,Chelsea,1,0,0,D
2938,Crystal Palace,0,0,0,West Brom,0,1,0,H
2939,Everton,0,0,0,Burnley,0,0,0,A
2940,Fulham,0,0,0,Man City,1,0,0,A
2941,Southampton,0,0,0,Brighton,0,0,0,A
2942,Leicester,0,0,0,Sheffield United,0,1,0,H
2943,Arsenal,1,0,0,Tottenham,1,0,0,H
2944,Man United,1,0,0,West Ham,0,0,0,H
2945,Wolves,0,0,0,Liverpool,1,0,0,A
2946,Fulham,0,0,0,Leeds,0,1,0,A
2947,Brighton,0,0,0,Newcastle,0,0,0,H
2948,West Ham,0,0,0,Arsenal,1,0,0,D
2949,Aston Villa,0,1,0,Tottenham,1,0,1,A
2950,Chelsea,1,0,0,West Brom,0,1,0,A
2951,Leeds,0,1,0,Sheffield United,0,1,0,H
2952,Leicester,0,0,0,Man City,1,0,0,A
2953,Arsenal,1,0,0,Liverpool,1,0,0,A
2954,Southampton,0,0,0,Burnley,0,0,0,H
2955,Newcastle,0,0,0,Tottenham,1,0,0,D
2956,Aston Villa,0,1,0,Fulham,0,0,0,H
2957,Man United,1,0,0,Brighton,0,0,0,H
2958,Everton,0,0,0,Crystal Palace,0,0,0,D
2959,Wolves,0,0,0,West Ham,0,0,0,A
2960,Fulham,0,0,0,Wolves,0,0,0,A
2961,Man City,1,0,0,Leeds,0,1,0,A
2962,Liverpool,1,0,0,Aston Villa,0,1,0,H
2963,Crystal Palace,0,0,0,Chelsea,1,0,1,A
2964,Burnley,0,0,0,Newcastle,0,0,0,A
2965,West Ham,0,0,0,Leicester,0,0,0,H
2966,Tottenham,1,0,0,Man United,1,0,0,A
2967,Sheffield United,0,1,0,Arsenal,1,0,0,A
2968,West Brom,0,1,0,Southampton,0,0,0,H
2969,Brighton,0,0,0,Everton,0,0,0,D
2970,Everton,0,0,0,Tottenham,1,0,0,D
2971,Newcastle,0,0,0,West Ham,0,0,0,H
2972,Wolves,0,0,0,Sheffield United,0,1,0,H
2973,Arsenal,1,0,0,Fulham,0,0,0,D
2974,Man United,1,0,0,Burnley,0,0,0,H
2975,Leeds,0,1,1,Liverpool,1,0,0,D
2976,Chelsea,1,0,0,Brighton,0,0,0,D
2977,Tottenham,1,0,0,Southampton,0,0,0,H
2978,Aston Villa,0,1,0,Man City,1,0,0,A
2979,Leicester,0,0,0,West Brom,0,1,0,H
2980,Arsenal,1,0,0,Everton,0,0,0,A
2981,Liverpool,1,0,0,Newcastle,0,0,0,D
2982,West Ham,0,0,1,Chelsea,1,0,0,A
2983,Sheffield United,0,1,0,Brighton,0,0,1,H
2984,Wolves,0,0,0,Burnley,0,0,0,A
2985,Leeds,0,1,0,Man United,1,0,0,D
2986,Aston Villa,0,1,1,West Brom,0,1,0,D
2987,Leicester,0,0,0,Crystal Palace,0,0,0,H
2988,Southampton,0,0,0,Leicester,0,0,0,D
2989,Crystal Palace,0,0,0,Man City,1,0,1,A
2990,Brighton,0,0,0,Leeds,0,1,0,H
2991,Chelsea,1,0,0,Fulham,0,0,0,H
2992,Everton,0,0,0,Aston Villa,0,1,0,A
2993,Newcastle,0,0,0,Arsenal,1,0,0,A
2994,Tottenham,1,0,0,Sheffield United,0,1,0,H
2995,West Brom,0,1,0,Wolves,0,0,0,D
2996,Burnley,0,0,0,West Ham,0,0,1,A
2997,Leicester,0,0,0,Newcastle,0,0,1,A
2998,Leeds,0,1,0,Tottenham,1,0,0,H
2999,Sheffield United,0,1,0,Crystal Palace,0,0,0,A
3000,Man City,1,0,0,Chelsea,1,0,0,A
3001,Liverpool,1,0,0,Southampton,0,0,1,H
3002,Wolves,0,0,0,Brighton,0,0,0,H
3003,Aston Villa,0,1,0,Man United,1,0,0,A
3004,West Ham,0,0,0,Everton,0,0,0,A
3005,Arsenal,1,0,0,West Brom,0,1,0,H
3006,Fulham,0,0,0,Burnley,0,0,0,A
3007,Man United,1,0,0,Leicester,0,0,0,A
3008,Southampton,0,0,0,Crystal Palace,0,0,0,H
3009,Chelsea,1,0,0,Arsenal,1,0,0,A
3010,Aston Villa,0,1,1,Everton,0,0,0,D
3011,Man United,1,0,0,Liverpool,1,0,0,A
3012,Newcastle,0,0,0,Man City,1,0,0,A
3013,Burnley,0,0,0,Leeds,0,1,0,A
3014,Southampton,0,0,0,Fulham,0,0,0,H
3015,Brighton,0,0,2,West Ham,0,0,0,D
3016,Crystal Palace,0,0,0,Aston Villa,0,1,0,H
3017,Tottenham,1,0,0,Wolves,0,0,0,H
3018,West Brom,0,1,0,Liverpool,1,0,0,A
